Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1240.000000	0.00169469	1240.000000	0.00214096	1240.000000	0.00216134	1240.000000	0.00215949	1240.000000	0.00214069	1240.000000	2.62031e-07	
1260.000000	0.00169086	1260.000000	0.00213616	1260.000000	0.00215607	1260.000000	0.00215423	1260.000000	0.0021359 	1260.000000	2.58117e-07	
1280.000000	0.00168726	1280.000000	0.00213164	1280.000000	0.00215104	1280.000000	0.0021492 	1280.000000	0.00213139	1280.000000	2.54322e-07	
1300.000000	0.00168389	1300.000000	0.00212739	1300.000000	0.00214624	1300.000000	0.00214441	1300.000000	0.00212714	1300.000000	2.50639e-07	
1320.000000	0.00168072	1320.000000	0.0021234 	1320.000000	0.00214168	1320.000000	0.00213983	1320.000000	0.00212315	1320.000000	2.47065e-07	
1340.000000	0.00167776	1340.000000	0.00211965	1340.000000	0.00213733	1340.000000	0.00213547	1340.000000	0.00211941	1340.000000	2.43594e-07	
1360.000000	0.001675  	1360.000000	0.00211614	1360.000000	0.00213319	1360.000000	0.0021313 	1360.000000	0.0021159 	1360.000000	2.40222e-07	
1380.000000	0.00167242	1380.000000	0.00211285	1380.000000	0.00212923	1380.000000	0.00212732	1380.000000	0.00211261	1380.000000	2.36945e-07	
1400.000000	0.00167003	1400.000000	0.00210977	1400.000000	0.00212545	1400.000000	0.00212351	1400.000000	0.00210954	1400.000000	2.33759e-07	
1420.000000	0.0016678 	1420.000000	0.0021069 	1420.000000	0.00212185	1420.000000	0.00211988	1420.000000	0.00210667	1420.000000	2.30659e-07	
1440.000000	0.00166575	1440.000000	0.00210423	1440.000000	0.00211839	1440.000000	0.00211642	1440.000000	0.002104  	1440.000000	2.27643e-07	
1460.000000	0.00166385	1460.000000	0.00210174	1460.000000	0.00211509	1460.000000	0.0021131 	1460.000000	0.00210152	1460.000000	2.24707e-07	
1480.000000	0.00166211	1480.000000	0.00209944	1480.000000	0.00211193	1480.000000	0.00210994	1480.000000	0.00209922	1480.000000	2.21848e-07	
1500.000000	0.00166051	1500.000000	0.00209731	1500.000000	0.00210891	1500.000000	0.00210692	1500.000000	0.00209709	1500.000000	2.19063e-07	
1520.000000	0.00165906	1520.000000	0.00209535	1520.000000	0.00210602	1520.000000	0.00210404	1520.000000	0.00209513	1520.000000	2.16349e-07	
1540.000000	0.00165774	1540.000000	0.00209355	1540.000000	0.00210326	1540.000000	0.00210129	1540.000000	0.00209334	1540.000000	2.13703e-07	
1560.000000	0.00165656	1560.000000	0.0020919 	1560.000000	0.00210062	1560.000000	0.00209866	1560.000000	0.00209169	1560.000000	2.11123e-07	
1580.000000	0.00165551	1580.000000	0.00209041	1580.000000	0.0020981 	1580.000000	0.00209615	1580.000000	0.0020902 	1580.000000	2.08606e-07	
1600.000000	0.00165458	1600.000000	0.00208906	1600.000000	0.0020957 	1600.000000	0.00209376	1600.000000	0.00208885	1600.000000	2.0615e-07	
1620.000000	0.00165377	1620.000000	0.00208784	1620.000000	0.00209341	1620.000000	0.00209148	1620.000000	0.00208764	1620.000000	2.03753e-07	
1640.000000	0.00165308	1640.000000	0.00208676	1640.000000	0.00209123	1640.000000	0.0020893 	1640.000000	0.00208656	1640.000000	2.01413e-07	
1660.000000	0.0016525 	1660.000000	0.00208581	1660.000000	0.00208914	1660.000000	0.00208722	1660.000000	0.00208561	1660.000000	1.99127e-07	
1680.000000	0.00165202	1680.000000	0.00208498	1680.000000	0.00208716	1680.000000	0.00208524	1680.000000	0.00208479	1680.000000	1.96894e-07	
1700.000000	0.00165165	1700.000000	0.00208428	1700.000000	0.00208527	1700.000000	0.00208336	1700.000000	0.00208408	1700.000000	1.94712e-07	
1750.000000	0.00165117	1750.000000	0.002083  	1750.000000	0.00208093	1750.000000	0.00207903	1750.000000	0.00208281	1750.000000	1.89469e-07	
1800.000000	0.00165126	1800.000000	0.00208239	1800.000000	0.0020771 	1800.000000	0.0020752 	1800.000000	0.00208221	1800.000000	1.84508e-07	
1850.000000	0.00165191	1850.000000	0.00208239	1850.000000	0.00207372	1850.000000	0.00207183	1850.000000	0.00208221	1850.000000	1.79808e-07	
1900.000000	0.00165305	1900.000000	0.00208296	1900.000000	0.00207077	1900.000000	0.00206888	1900.000000	0.00208278	1900.000000	1.75347e-07	
1950.000000	0.00165467	1950.000000	0.00208404	1950.000000	0.00206819	1950.000000	0.00206632	1950.000000	0.00208387	1950.000000	1.71108e-07	
2000.000000	0.00165672	2000.000000	0.0020856 	2000.000000	0.00206596	2000.000000	0.00206409	2000.000000	0.00208543	2000.000000	1.67075e-07	
2100.000000	0.00166202	2100.000000	0.00209003	2100.000000	0.00206242	2100.000000	0.00206057	2100.000000	0.00208987	2100.000000	1.59567e-07	
2200.000000	0.00166877	2200.000000	0.00209599	2200.000000	0.00205995	2200.000000	0.00205811	2200.000000	0.00209584	2200.000000	1.52723e-07	
2300.000000	0.00167679	2300.000000	0.0021033 	2300.000000	0.00205837	2300.000000	0.00205654	2300.000000	0.00210316	2300.000000	1.46456e-07	
2400.000000	0.00168594	2400.000000	0.00211178	2400.000000	0.00205754	2400.000000	0.00205572	2400.000000	0.00211164	2400.000000	1.40696e-07	
2500.000000	0.0016961 	2500.000000	0.00212129	2500.000000	0.00205736	2500.000000	0.00205555	2500.000000	0.00212115	2500.000000	1.35383e-07	
2600.000000	0.00170719	2600.000000	0.00213171	2600.000000	0.00205773	2600.000000	0.00205593	2600.000000	0.00213158	2600.000000	1.30468e-07	
2700.000000	0.0017191 	2700.000000	0.00214293	2700.000000	0.00205856	2700.000000	0.00205676	2700.000000	0.00214281	2700.000000	1.25905e-07	
2800.000000	0.00173177	2800.000000	0.00215488	2800.000000	0.00205979	2800.000000	0.002058  	2800.000000	0.00215476	2800.000000	1.2166e-07	
2900.000000	0.00174513	2900.000000	0.00216747	2900.000000	0.00206136	2900.000000	0.00205958	2900.000000	0.00216735	2900.000000	1.17698e-07	
3000.000000	0.00175913	3000.000000	0.00218064	3000.000000	0.00206323	3000.000000	0.00206145	3000.000000	0.00218053	3000.000000	1.13993e-07	
3200.000000	0.00178884	3200.000000	0.00220849	3200.000000	0.00206769	3200.000000	0.00206592	3200.000000	0.00220838	3200.000000	1.07258e-07	
3400.000000	0.00182058	3400.000000	0.00223805	3400.000000	0.00207289	3400.000000	0.00207113	3400.000000	0.00223795	3400.000000	1.01293e-07	
3600.000000	0.00185409	3600.000000	0.00226903	3600.000000	0.00207865	3600.000000	0.0020769 	3600.000000	0.00226893	3600.000000	9.59721e-08	
3800.000000	0.00188917	3800.000000	0.00230119	3800.000000	0.00208481	3800.000000	0.00208306	3800.000000	0.0023011 	3800.000000	9.11957e-08	
4000.000000	0.00192565	4000.000000	0.00233434	4000.000000	0.00209125	4000.000000	0.00208951	4000.000000	0.00233426	4000.000000	8.68835e-08	
4200.000000	0.0019634 	4200.000000	0.00236835	4200.000000	0.0020979 	4200.000000	0.00209617	4200.000000	0.00236826	4200.000000	8.29705e-08	
4400.000000	0.00200231	4400.000000	0.00240307	4400.000000	0.00210469	4400.000000	0.00210296	4400.000000	0.00240299	4400.000000	7.94033e-08	
4600.000000	0.00204228	4600.000000	0.00243841	4600.000000	0.00211156	4600.000000	0.00210983	4600.000000	0.00243834	4600.000000	7.61376e-08	
4800.000000	0.00208325	4800.000000	0.00247429	4800.000000	0.00211847	4800.000000	0.00211675	4800.000000	0.00247422	4800.000000	7.31364e-08	
5000.000000	0.00212513	5000.000000	0.00251064	5000.000000	0.0021254 	5000.000000	0.00212368	5000.000000	0.00251057	5000.000000	7.03686e-08	
5250.000000	0.00217871	5250.000000	0.00255664	5250.000000	0.00213403	5250.000000	0.00213232	5250.000000	0.00255657	5250.000000	6.71972e-08	
5500.000000	0.00223354	5500.000000	0.00260317	5500.000000	0.00214261	5500.000000	0.0021409 	5500.000000	0.0026031 	5500.000000	6.43061e-08	
6000.000000	0.00234673	6000.000000	0.00269753	6000.000000	0.0021595 	6000.000000	0.00215779	6000.000000	0.00269747	6000.000000	5.92273e-08	
6500.000000	0.00246421	6500.000000	0.00279324	6500.000000	0.00217593	6500.000000	0.00217423	6500.000000	0.00279319	6500.000000	5.49091e-08	
7000.000000	0.00258565	7000.000000	0.00288995	7000.000000	0.00219183	7000.000000	0.00219013	7000.000000	0.0028899 	7000.000000	5.11915e-08	
7500.000000	0.0027108 	7500.000000	0.0029874 	7500.000000	0.00220718	7500.000000	0.00220548	7500.000000	0.00298735	7500.000000	4.79563e-08	
8000.000000	0.00283946	8000.000000	0.00308541	8000.000000	0.00222198	8000.000000	0.00222028	8000.000000	0.00308536	8000.000000	4.51148e-08	
8500.000000	0.0029715 	8500.000000	0.00318384	8500.000000	0.00223623	8500.000000	0.00223454	8500.000000	0.0031838 	8500.000000	4.25988e-08	
9000.000000	0.00310679	9000.000000	0.00328259	9000.000000	0.00224996	9000.000000	0.00224827	9000.000000	0.00328255	9000.000000	4.03548e-08	
9500.000000	0.00324525	9500.000000	0.00338157	9500.000000	0.0022632 	9500.000000	0.0022615 	9500.000000	0.00338153	9500.000000	3.83408e-08	
10000.000000	0.0033868 	10000.000000	0.00348071	10000.000000	0.00227596	10000.000000	0.00227426	10000.000000	0.00348068	10000.000000	3.65228e-08	
11000.000000	0.00367897	11000.000000	0.00367932	11000.000000	0.00230014	11000.000000	0.00229845	11000.000000	0.00367929	11000.000000	3.33698e-08	
12000.000000	0.00398296	12000.000000	0.00387812	12000.000000	0.00232266	12000.000000	0.00232102	12000.000000	0.00387809	12000.000000	3.0729e-08	
13000.000000	0.00429854	13000.000000	0.00407693	13000.000000	0.00234377	13000.000000	0.00234216	13000.000000	0.0040769 	13000.000000	2.84841e-08	
14000.000000	0.00462557	14000.000000	0.00427562	14000.000000	0.00236366	14000.000000	0.00236202	14000.000000	0.00427559	14000.000000	2.65518e-08	
15000.000000	0.00496393	15000.000000	0.0044741 	15000.000000	0.00238244	15000.000000	0.00238073	15000.000000	0.00447408	15000.000000	2.48705e-08	
16000.000000	0.00531356	16000.000000	0.00467234	16000.000000	0.00240017	16000.000000	0.00239842	16000.000000	0.00467231	16000.000000	2.3394e-08	
17000.000000	0.00567442	17000.000000	0.00487028	17000.000000	0.00241693	17000.000000	0.00241517	17000.000000	0.00487026	17000.000000	2.20867e-08	
18000.000000	0.00604651	18000.000000	0.00506791	18000.000000	0.00243281	18000.000000	0.00243109	18000.000000	0.00506789	18000.000000	2.0921e-08	
19000.000000	0.0064298 	19000.000000	0.00526522	19000.000000	0.0024479 	19000.000000	0.00244624	19000.000000	0.0052652 	19000.000000	1.98748e-08	
20000.000000	0.0068243 	20000.000000	0.00546219	20000.000000	0.00246227	20000.000000	0.0024607 	20000.000000	0.00546218	20000.000000	1.89306e-08	
21000.000000	0.00723004	21000.000000	0.00565883	21000.000000	0.002476  	21000.000000	0.00247452	21000.000000	0.00565882	21000.000000	1.8074e-08	
22000.000000	0.00764704	22000.000000	0.00585514	22000.000000	0.00248919	22000.000000	0.00248776	22000.000000	0.00585512	22000.000000	1.72933e-08	
23000.000000	0.00807532	23000.000000	0.00605111	23000.000000	0.00250188	23000.000000	0.00250046	23000.000000	0.00605109	23000.000000	1.65787e-08	
24000.000000	0.00851492	24000.000000	0.00624675	24000.000000	0.00251408	24000.000000	0.00251266	24000.000000	0.00624673	24000.000000	1.59222e-08	
25000.000000	0.00896588	25000.000000	0.00644206	25000.000000	0.00252579	25000.000000	0.0025244 	25000.000000	0.00644205	25000.000000	1.53168e-08	
26000.000000	0.00942823	26000.000000	0.00663706	26000.000000	0.00253708	26000.000000	0.00253571	26000.000000	0.00663704	26000.000000	1.47569e-08	
27000.000000	0.00990203	27000.000000	0.00683174	27000.000000	0.00254801	27000.000000	0.00254663	27000.000000	0.00683173	27000.000000	1.42373e-08	
28000.000000	0.0103873 	28000.000000	0.00702612	28000.000000	0.00255856	28000.000000	0.00255717	28000.000000	0.0070261 	28000.000000	1.37539e-08	
29000.000000	0.0108842 	29000.000000	0.00722019	29000.000000	0.00256872	29000.000000	0.00256737	29000.000000	0.00722018	29000.000000	1.3303e-08	
30000.000000	0.0113926 	30000.000000	0.00741397	30000.000000	0.00257854	30000.000000	0.00257724	30000.000000	0.00741396	30000.000000	1.28814e-08	
32000.000000	0.0124444 	32000.000000	0.00780068	32000.000000	0.00259725	32000.000000	0.00259609	32000.000000	0.00780067	32000.000000	1.21152e-08	
34000.000000	0.0135433 	34000.000000	0.00818629	34000.000000	0.00261492	34000.000000	0.00261385	34000.000000	0.00818628	34000.000000	1.1437e-08	
36000.000000	0.0146896 	36000.000000	0.00857086	36000.000000	0.00263164	36000.000000	0.00263064	36000.000000	0.00857085	36000.000000	1.08323e-08	
38000.000000	0.0158839 	38000.000000	0.00895442	38000.000000	0.0026475 	38000.000000	0.00264656	38000.000000	0.00895441	38000.000000	1.02896e-08	
40000.000000	0.0171266 	40000.000000	0.00933703	40000.000000	0.00266258	40000.000000	0.0026617 	40000.000000	0.00933702	40000.000000	9.79992e-09	
42000.000000	0.0184183 	42000.000000	0.00971872	42000.000000	0.00267695	42000.000000	0.00267613	42000.000000	0.00971871	42000.000000	9.35569e-09	
44000.000000	0.0197595 	44000.000000	0.0100995 	44000.000000	0.00269067	44000.000000	0.00268991	44000.000000	0.0100995 	44000.000000	8.95085e-09	
46000.000000	0.0211505 	46000.000000	0.0104795 	46000.000000	0.0027038 	46000.000000	0.0027031 	46000.000000	0.0104795 	46000.000000	8.58034e-09	
48000.000000	0.0225921 	48000.000000	0.0108587 	48000.000000	0.00271638	48000.000000	0.00271574	48000.000000	0.0108587 	48000.000000	8.23995e-09	
50000.000000	0.0240847 	50000.000000	0.0112371 	50000.000000	0.00272844	50000.000000	0.00272789	50000.000000	0.0112371 	50000.000000	7.92612e-09	
